		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
01/16/24	5:10 a	-3.2	-3.1	-3.3	41	-14.6	0.0	---	0.00	0.0	---	-3.2	-3.7	-3.7	---	1019.5	0.00	0.0	---	---	---	0.150	0.000	19.7	34	3.4	18.0	6.85	1.2043	0.00	205	6	100.0	10
01/16/24	5:20 a	-3.3	-3.3	-3.3	42	-14.4	0.0	---	0.00	0.0	---	-3.3	-3.8	-3.8	---	1019.2	0.00	0.0	---	---	---	0.150	0.000	19.6	34	3.3	17.9	6.85	1.2045	0.00	206	6	100.0	10
01/16/24	5:30 a	-3.3	-3.2	-3.3	44	-13.8	0.0	---	0.00	0.0	---	-3.3	-3.7	-3.7	---	1019.1	0.00	0.0	---	---	---	0.150	0.000	19.4	34	3.1	17.7	6.85	1.2052	0.00	206	6	100.0	10
01/16/24	5:40 a	-3.3	-3.2	-3.3	47	-13.0	0.0	---	0.00	0.0	---	-3.3	-3.7	-3.7	---	1019.1	0.00	0.0	---	---	---	0.150	0.000	19.2	34	2.9	17.5	6.85	1.2061	0.00	205	6	100.0	10
01/16/24	5:50 a	-3.2	-3.2	-3.3	46	-13.2	0.0	---	0.00	0.0	---	-3.2	-3.7	-3.7	---	1018.8	0.00	0.0	---	---	---	0.150	0.000	18.9	34	2.7	17.2	6.85	1.2071	0.00	207	6	100.0	10
01/16/24	6:00 a	-3.3	-3.3	-3.4	48	-12.8	0.0	---	0.00	0.0	---	-3.3	-3.7	-3.7	---	1018.7	0.00	0.0	---	---	---	0.150	0.000	18.8	35	3.0	17.1	7.05	1.2072	0.00	209	6	100.0	10
01/16/24	6:10 a	-3.4	-3.4	-3.4	49	-12.6	0.0	---	0.00	0.0	---	-3.4	-3.8	-3.8	---	1018.7	0.00	0.0	---	---	---	0.151	0.000	18.9	35	3.1	17.3	7.05	1.2065	0.00	204	6	100.0	10
01/16/24	6:20 a	-3.4	-3.3	-3.4	50	-12.3	0.0	---	0.00	0.0	---	-3.4	-3.8	-3.8	---	1018.6	0.00	0.0	---	---	---	0.151	0.000	19.2	35	3.4	17.6	7.05	1.2051	0.00	206	6	100.0	10
01/16/24	6:30 a	-3.2	-3.1	-3.3	50	-12.1	0.4	S	0.27	1.8	S	-3.2	-3.6	-3.6	---	1018.3	0.00	0.0	---	---	---	0.149	0.000	19.6	35	3.7	17.9	7.05	1.2031	0.00	207	6	100.0	10
01/16/24	6:40 a	-3.1	-3.0	-3.2	50	-12.0	0.0	SE	0.00	0.9	SE	-3.1	-3.4	-3.4	---	1018.2	0.00	0.0	---	---	---	0.149	0.000	19.9	35	4.0	18.3	7.05	1.2014	0.00	206	6	100.0	10
01/16/24	6:50 a	-3.2	-3.1	-3.2	51	-11.9	0.4	E	0.27	1.8	E	-3.2	-3.6	-3.6	---	1018.0	0.00	0.0	---	---	---	0.149	0.000	20.1	35	4.2	18.6	7.05	1.2001	0.00	206	6	100.0	10
01/16/24	7:00 a	-3.3	-3.1	-3.4	53	-11.5	0.0	NE	0.00	0.9	NE	-3.3	-3.6	-3.6	---	1017.8	0.00	0.0	---	---	---	0.150	0.000	20.3	35	4.4	18.7	7.05	1.1989	0.00	202	6	100.0	10
01/16/24	7:10 a	-3.4	-3.4	-3.4	54	-11.4	0.0	---	0.00	0.0	---	-3.4	-3.8	-3.8	---	1017.4	0.00	0.0	---	---	---	0.151	0.000	20.6	35	4.6	18.9	7.05	1.1974	0.00	205	6	100.0	10
01/16/24	7:20 a	-3.2	-3.1	-3.4	50	-12.2	0.4	SSE	0.27	2.2	S	-3.2	-3.6	-3.6	---	1017.3	0.00	0.0	---	---	---	0.150	0.000	20.7	35	4.6	19.0	7.05	1.1968	0.00	206	6	100.0	10
01/16/24	7:30 a	-2.9	-2.8	-3.1	47	-12.7	0.9	SSE	0.54	1.8	S	-3.8	-3.4	-4.3	---	1017.4	0.00	0.0	---	---	---	0.148	0.000	20.7	35	4.7	19.1	7.05	1.1965	0.00	204	6	100.0	10
01/16/24	7:40 a	-2.8	-2.8	-2.8	46	-12.8	0.4	SSE	0.27	2.2	SSE	-2.8	-3.2	-3.2	---	1017.2	0.00	0.0	---	---	---	0.147	0.000	20.7	35	4.7	19.1	7.05	1.1963	0.00	206	6	100.0	10
01/16/24	7:50 a	-2.8	-2.7	-2.8	45	-13.1	0.4	SSE	0.27	1.8	SSE	-2.8	-3.2	-3.2	---	1017.1	0.00	0.0	---	---	---	0.147	0.000	20.7	35	4.6	19.0	7.05	1.1965	0.00	206	6	100.0	10
01/16/24	8:00 a	-2.7	-2.7	-2.8	44	-13.3	0.0	SSE	0.00	1.8	SSE	-2.7	-3.2	-3.2	---	1017.0	0.00	0.0	---	---	---	0.146	0.000	20.6	35	4.6	18.9	7.05	1.1969	0.00	207	6	100.0	10
01/16/24	8:10 a	-2.6	-2.4	-2.7	42	-13.8	0.4	SSE	0.27	1.8	SSE	-2.6	-3.1	-3.1	---	1016.8	0.00	0.0	---	---	---	0.145	0.000	20.5	35	4.5	18.8	7.05	1.1969	0.00	205	6	100.0	10
01/16/24	8:20 a	-2.2	-2.1	-2.4	40	-14.0	0.0	SSE	0.00	1.3	SSE	-2.2	-2.7	-2.7	---	1016.6	0.00	0.0	---	---	---	0.143	0.000	20.6	35	4.6	18.9	7.05	1.1964	0.00	207	6	100.0	10
01/16/24	8:30 a	-2.0	-1.9	-2.1	39	-14.1	0.0	---	0.00	0.0	---	-2.0	-2.6	-2.6	---	1016.7	0.00	0.0	---	---	---	0.141	0.000	20.8	35	4.7	19.1	7.05	1.1954	0.00	207	6	100.0	10
01/16/24	8:40 a	-1.9	-1.9	-1.9	39	-14.1	0.4	S	0.27	1.8	S	-1.9	-2.5	-2.5	---	1016.6	0.00	0.0	---	---	---	0.141	0.000	21.1	35	5.0	19.4	7.05	1.1940	0.00	205	6	100.0	10
01/16/24	8:50 a	-1.9	-1.8	-1.9	38	-14.4	0.9	SSE	0.54	3.1	S	-2.7	-2.4	-3.2	---	1016.7	0.00	0.0	---	---	---	0.140	0.000	21.3	35	5.2	19.7	7.04	1.1931	0.00	208	6	100.0	10
01/16/24	9:00 a	-1.7	-1.6	-1.8	39	-13.8	0.9	S	0.54	3.1	SSW	-2.4	-2.2	-2.9	---	1016.5	0.00	0.0	---	---	---	0.139	0.000	21.4	35	5.3	19.9	7.04	1.1921	0.00	207	6	100.0	10
01/16/24	9:10 a	-1.5	-1.5	-1.6	37	-14.3	0.4	SSE	0.27	1.8	SSE	-1.5	-2.1	-2.1	---	1016.5	0.00	0.0	---	---	---	0.138	0.000	21.4	34	4.9	19.8	6.84	1.1926	0.00	206	6	100.0	10
01/16/24	9:20 a	-1.4	-1.3	-1.5	37	-14.3	0.9	S	0.54	2.7	SSW	-2.2	-2.0	-2.7	---	1016.5	0.00	0.0	---	---	---	0.137	0.000	21.3	34	4.8	19.7	6.84	1.1929	0.00	205	6	100.0	10
01/16/24	9:30 a	-1.3	-1.2	-1.4	37	-14.2	0.4	S	0.27	0.9	SSW	-1.3	-1.9	-1.9	---	1016.5	0.00	0.0	---	---	---	0.137	0.000	21.2	34	4.7	19.6	6.85	1.1934	0.00	207	6	100.0	10
01/16/24	9:40 a	-1.2	-1.1	-1.3	38	-13.7	0.4	ESE	0.27	0.9	SSE	-1.2	-1.7	-1.7	---	1016.3	0.00	0.0	---	---	---	0.135	0.000	21.2	34	4.7	19.4	6.85	1.1934	0.00	205	6	100.0	10
01/16/24	9:50 a	-1.1	-1.1	-1.1	38	-13.7	0.0	ESE	0.00	1.3	ESE	-1.1	-1.7	-1.7	---	1016.2	0.00	0.0	---	---	---	0.135	0.000	21.1	34	4.6	19.3	6.85	1.1938	0.00	208	6	100.0	10
01/16/24	10:00 a	-1.1	-1.1	-1.1	38	-13.6	0.4	SSE	0.27	2.2	SSE	-1.1	-1.6	-1.6	---	1016.1	0.00	0.0	---	---	---	0.135	0.000	21.0	34	4.5	19.3	6.85	1.1940	0.00	207	6	100.0	10
01/16/24	10:10 a	-1.1	-1.0	-1.1	40	-13.0	0.4	SSE	0.27	1.8	SSE	-1.1	-1.6	-1.6	---	1016.0	0.00	0.0	---	---	---	0.135	0.000	21.0	35	4.9	19.3	7.05	1.1936	0.00	206	6	100.0	10
01/16/24	10:20 a	-0.9	-0.8	-1.0	40	-12.8	0.4	S	0.27	1.8	SSW	-0.9	-1.4	-1.4	---	1016.2	0.00	0.0	---	---	---	0.133	0.000	21.2	35	5.1	19.5	7.05	1.1930	0.00	205	6	100.0	10
01/16/24	10:30 a	-0.8	-0.7	-0.9	42	-12.2	0.9	ESE	0.54	1.8	ESE	-1.5	-1.4	-2.1	---	1016.0	0.00	0.0	---	---	---	0.133	0.000	21.3	35	5.2	19.8	7.04	1.1920	0.00	206	6	100.0	10
01/16/24	10:40 a	-0.7	-0.6	-0.8	42	-12.0	0.9	E	0.54	1.8	E	-1.3	-1.2	-1.8	---	1015.7	0.00	0.0	---	---	---	0.132	0.000	21.4	35	5.3	19.8	7.04	1.1914	0.00	209	6	100.0	10
01/16/24	10:50 a	-0.5	-0.4	-0.6	42	-11.9	0.9	NNE	0.54	2.2	NNE	-1.1	-1.1	-1.7	---	1015.6	0.00	0.0	---	---	---	0.131	0.000	21.6	35	5.4	20.1	7.03	1.1905	0.00	206	6	100.0	10
01/16/24	11:00 a	-0.4	-0.4	-0.4	41	-12.1	0.9	NNE	0.54	1.8	N	-1.0	-0.9	-1.6	---	1015.4	0.00	0.0	---	---	---	0.130	0.000	21.6	35	5.4	20.1	7.03	1.1903	0.00	209	6	100.0	10
01/16/24	11:10 a	-0.3	-0.1	-0.4	39	-12.6	0.4	NNE	0.27	1.8	NNE	-0.3	-0.8	-0.8	---	1015.2	0.00	0.0	---	---	---	0.129	0.000	21.5	35	5.4	20.0	7.04	1.1904	0.00	208	6	100.0	10
01/16/24	11:20 a	-0.1	0.0	-0.1	34	-14.1	0.4	NNE	0.27	1.8	NNE	-0.1	-0.7	-0.7	---	1015.2	0.00	0.0	---	---	---	0.128	0.000	21.4	35	5.3	19.8	7.04	1.1908	0.00	206	6	100.0	10
01/16/24	11:30 a	0.2	0.6	-0.1	35	-13.5	0.0	---	0.00	0.0	---	0.2	-0.4	-0.4	---	1015.1	0.00	0.0	---	---	---	0.126	0.000	21.3	35	5.2	19.7	7.04	1.1912	0.00	206	6	100.0	10
01/16/24	11:40 a	0.8	1.0	0.6	35	-13.0	0.0	SSE	0.00	0.9	SE	0.8	0.1	0.1	---	1014.7	0.00	0.0	---	---	---	0.122	0.000	21.2	35	5.1	19.6	7.05	1.1910	0.00	208	6	100.0	10
01/16/24	11:50 a	1.3	1.4	1.0	36	-12.2	0.4	SSE	0.27	1.8	ESE	1.3	0.6	0.6	---	1014.5	0.00	0.0	---	---	---	0.118	0.000	21.3	36	5.6	19.8	7.23	1.1900	0.00	209	6	100.0	10
01/16/24	12:00 p	1.3	1.4	1.2	37	-11.8	0.9	S	0.54	2.2	SSE	0.9	0.7	0.2	---	1014.4	0.00	0.0	---	---	---	0.118	0.000	21.6	36	5.9	20.2	7.21	1.1885	0.00	207	6	100.0	10
01/16/24	12:10 p	1.4	1.6	1.2	31	-13.9	1.3	S	0.80	3.6	S	0.1	0.7	-0.7	---	1014.0	0.00	0.0	---	---	---	0.118	0.000	21.9	36	6.1	20.6	7.19	1.1868	0.00	209	6	100.0	10
01/16/24	12:20 p	1.4	1.6	1.3	32	-13.5	0.9	SSE	0.54	2.7	SW	0.9	0.7	0.2	---	1013.7	0.00	0.0	---	---	---	0.118	0.000	22.2	35	6.0	20.9	7.01	1.1854	0.00	208	6	100.0	10
01/16/24	12:30 p	1.2	1.3	1.2	32	-13.7	0.9	SSE	0.54	2.7	SSE	0.8	0.5	0.1	---	1013.6	0.00	0.0	---	---	---	0.119	0.000	22.2	35	6.0	20.9	7.01	1.1853	0.00	208	6	100.0	10
01/16/24	12:40 p	1.4	1.8	1.2	31	-13.9	0.9	SSE	0.54	3.1	S	1.0	0.7	0.3	---	1013.0	0.00	0.0	---	---	---	0.117	0.000	22.2	35	6.0	20.9	7.01	1.1846	0.00	208	6	100.0	10
01/16/24	12:50 p	1.7	1.8	1.7	31	-13.6	0.9	SSE	0.54	2.2	SE	1.3	1.0	0.6	---	1013.0	0.00	0.0	---	---	---	0.115	0.000	22.2	35	6.0	20.9	7.01	1.1846	0.00	209	6	100.0	10
01/16/24	1:00 p	1.7	1.7	1.6	32	-13.3	0.4	SSE	0.27	1.8	SSE	1.7	0.9	0.9	---	1012.7	0.00	0.0	---	---	---	0.116	0.000	22.1	35	5.9	20.8	7.02	1.1848	0.00	207	6	100.0	10
01/16/24	1:10 p	1.6	1.7	1.6	32	-13.3	0.4	S	0.27	1.3	SSW	1.6	0.9	0.9	---	1012.6	0.00	0.0	---	---	---	0.116	0.000	21.9	35	5.7	20.6	7.02	1.1855	0.00	208	6	100.0	10
01/16/24	1:20 p	1.8	2.1	1.6	33	-12.8	0.0	SE	0.00	1.3	SSE	1.8	1.1	1.1	---	1012.5	0.00	0.0	---	---	---	0.115	0.000	21.7	35	5.5	20.2	7.03	1.1863	0.00	209	6	100.0	10
01/16/24	1:30 p	2.2	2.3	2.1	32	-12.8	0.4	SSE	0.27	1.8	SSE	2.2	1.4	1.4	---	1012.3	0.00	0.0	---	---	---	0.112	0.000	21.6	35	5.4	20.1	7.03	1.1866	0.00	209	6	100.0	10
01/16/24	1:40 p	2.4	2.6	2.3	31	-13.1	0.0	SSE	0.00	0.9	SSE	2.4	1.6	1.6	---	1012.1	0.00	0.0	---	---	---	0.111	0.000	21.4	35	5.3	19.9	7.04	1.1868	0.00	208	6	100.0	10
01/16/24	1:50 p	2.7	2.8	2.6	31	-12.8	0.4	SSE	0.27	1.8	SE	2.7	1.9	1.9	---	1011.8	0.00	0.0	---	---	---	0.109	0.000	21.2	35	5.1	19.6	7.05	1.1876	0.00	209	6	100.0	10
01/16/24	2:00 p	3.0	3.2	2.8	30	-12.9	0.4	E	0.27	1.8	ESE	3.0	2.2	2.2	---	1011.4	0.00	0.0	---	---	---	0.106	0.000	21.1	35	5.0	19.4	7.05	1.1877	0.00	209	6	100.0	10
01/16/24	2:10 p	3.2	3.3	3.0	30	-12.8	0.9	SE	0.54	1.8	SSW	2.9	2.3	2.1	---	1011.3	0.00	0.0	---	---	---	0.105	0.000	21.3	35	5.2	19.8	7.04	1.1864	0.00	206	6	100.0	10
01/16/24	2:20 p	3.1	3.3	2.9	31	-12.4	0.4	E	0.27	2.2	E	3.1	2.3	2.3	---	1011.2	0.00	0.0	---	---	---	0.106	0.000	21.7	34	5.2	20.2	6.83	1.1849	0.00	209	6	100.0	10
01/16/24	2:30 p	2.7	3.0	2.5	35	-11.2	0.9	SSW	0.54	2.2	SSE	2.4	2.0	1.7	---	1010.9	0.00	0.0	---	---	---	0.108	0.000	21.9	34	5.4	20.6	6.82	1.1835	0.00	209	6	100.0	10
01/16/24	2:40 p	2.4	2.5	2.4	32	-12.6	0.0	SSW	0.00	0.9	SSW	2.4	1.7	1.7	---	1010.8	0.00	0.0	---	---	---	0.110	0.000	21.9	35	5.8	20.6	7.02	1.1830	0.00	206	6	100.0	10
01/16/24	2:50 p	2.5	2.6	2.4	35	-11.4	0.0	SSW	0.00	1.3	SSW	2.5	1.8	1.8	---	1010.7	0.00	0.0	---	---	---	0.110	0.000	21.9	34	5.3	20.5	6.82	1.1835	0.00	209	6	100.0	10
01/16/24	3:00 p	2.6	2.6	2.4	33	-12.1	0.0	---	0.00	0.0	---	2.6	1.8	1.8	---	1010.5	0.00	0.0	---	---	---	0.110	0.000	21.7	34	5.2	20.2	6.83	1.1840	0.00	208	6	100.0	10
01/16/24	3:10 p	2.3	2.4	2.3	35	-11.6	0.0	---	0.00	0.0	---	2.3	1.6	1.6	---	1010.4	0.00	0.0	---	---	---	0.111	0.000	21.6	34	5.0	20.0	6.83	1.1847	0.00	209	6	100.0	10
01/16/24	3:20 p	2.2	2.3	2.2	36	-11.4	0.0	---	0.00	0.0	---	2.2	1.4	1.4	---	1010.3	0.00	0.0	---	---	---	0.112	0.000	21.3	34	4.8	19.7	6.84	1.1855	0.00	206	6	100.0	10
01/16/24	3:30 p	2.1	2.2	1.9	38	-10.8	0.4	SW	0.27	1.8	SW	2.1	1.4	1.4	---	1010.1	0.00	0.0	---	---	---	0.113	0.000	21.2	34	4.7	19.4	6.85	1.1861	0.00	209	6	100.0	10
01/16/24	3:40 p	1.8	1.9	1.8	39	-10.7	0.4	SSW	0.27	1.8	SW	1.8	1.2	1.2	---	1009.9	0.00	0.0	---	---	---	0.115	0.000	21.0	34	4.5	19.3	6.85	1.1867	0.00	208	6	100.0	10
01/16/24	3:50 p	1.7	1.7	1.6	40	-10.5	0.0	SW	0.00	0.9	SSW	1.7	1.1	1.1	---	1009.7	0.00	0.0	---	---	---	0.116	0.000	21.1	35	5.0	19.4	7.05	1.1859	0.00	207	6	100.0	10
01/16/24	4:00 p	1.6	1.7	1.6	40	-10.6	0.0	---	0.00	0.0	---	1.6	0.9	0.9	---	1009.6	0.00	0.0	---	---	---	0.117	0.000	21.3	34	4.8	19.7	6.84	1.1847	0.00	207	6	100.0	10
01/16/24	4:10 p	1.6	1.6	1.6	41	-10.3	0.0	---	0.00	0.0	---	1.6	0.9	0.9	---	1009.2	0.00	0.0	---	---	---	0.117	0.000	21.6	34	5.0	20.0	6.83	1.1833	0.00	207	6	100.0	10
01/16/24	4:20 p	1.6	1.6	1.5	42	-10.0	0.0	---	0.00	0.0	---	1.6	0.9	0.9	---	1008.9	0.00	0.0	---	---	---	0.117	0.000	21.7	34	5.1	20.2	6.83	1.1824	0.00	204	6	100.0	10
01/16/24	4:30 p	1.5	1.6	1.4	39	-11.0	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1008.7	0.00	0.0	---	---	---	0.117	0.000	21.7	34	5.1	20.2	6.83	1.1822	0.00	209	6	100.0	10
01/16/24	4:40 p	1.5	1.6	1.4	40	-10.7	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1008.7	0.00	0.0	---	---	---	0.117	0.000	21.6	34	5.0	20.0	6.83	1.1827	0.00	209	6	100.0	10
01/16/24	4:50 p	1.5	1.6	1.4	42	-10.0	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1008.6	0.00	0.0	---	---	---	0.117	0.000	21.4	33	4.5	19.8	6.64	1.1834	0.00	207	6	100.0	10
01/16/24	5:00 p	1.6	1.6	1.5	43	-9.7	0.0	---	0.00	0.0	---	1.6	1.0	1.0	---	1008.5	0.00	0.0	---	---	---	0.117	0.000	21.3	33	4.3	19.6	6.64	1.1840	0.00	207	6	100.0	10
01/16/24	5:10 p	1.6	1.6	1.6	43	-9.6	0.0	---	0.00	0.0	---	1.6	1.1	1.1	---	1008.2	0.00	0.0	---	---	---	0.116	0.000	21.1	34	4.6	19.4	6.85	1.1841	0.00	209	6	100.0	10
01/16/24	5:20 p	1.6	1.6	1.6	42	-10.0	0.0	NW	0.00	0.4	NW	1.6	0.9	0.9	---	1007.9	0.00	0.0	---	---	---	0.117	0.000	20.9	34	4.4	19.2	6.85	1.1848	0.00	209	6	100.0	10
01/16/24	5:30 p	1.5	1.6	1.4	41	-10.4	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1007.7	0.00	0.0	---	---	---	0.117	0.000	20.9	34	4.4	19.2	6.85	1.1845	0.00	207	6	100.0	10
01/16/24	5:40 p	1.4	1.4	1.4	41	-10.4	0.0	---	0.00	0.0	---	1.4	0.8	0.8	---	1007.7	0.00	0.0	---	---	---	0.117	0.000	21.1	34	4.6	19.4	6.85	1.1835	0.00	208	6	100.0	10
01/16/24	5:50 p	1.4	1.4	1.4	41	-10.4	0.0	---	0.00	0.0	---	1.4	0.8	0.8	---	1007.4	0.00	0.0	---	---	---	0.117	0.000	21.4	34	4.9	19.8	6.84	1.1819	0.00	209	6	100.0	10
01/16/24	6:00 p	1.4	1.4	1.3	41	-10.5	0.0	---	0.00	0.0	---	1.4	0.8	0.8	---	1007.1	0.00	0.0	---	---	---	0.118	0.000	21.5	34	5.0	19.9	6.84	1.1811	0.00	206	6	100.0	10
01/16/24	6:10 p	1.4	1.4	1.4	41	-10.4	0.0	---	0.00	0.0	---	1.4	0.8	0.8	---	1007.0	0.00	0.0	---	---	---	0.117	0.000	21.5	34	5.0	19.9	6.84	1.1810	0.00	209	6	100.0	10
01/16/24	6:20 p	1.4	1.5	1.4	42	-10.1	0.0	N	0.00	0.9	N	1.4	0.8	0.8	---	1007.0	0.00	0.0	---	---	---	0.117	0.000	21.5	34	5.0	19.9	6.84	1.1809	0.00	206	6	100.0	10
01/16/24	6:30 p	1.4	1.5	1.4	42	-10.1	0.0	---	0.00	0.0	---	1.4	0.8	0.8	---	1006.9	0.00	0.0	---	---	---	0.117	0.000	21.4	33	4.4	19.7	6.64	1.1817	0.00	207	6	100.0	10
01/16/24	6:40 p	1.5	1.5	1.4	43	-9.7	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1007.1	0.00	0.0	---	---	---	0.117	0.000	21.2	33	4.3	19.4	6.65	1.1827	0.00	206	6	100.0	10
01/16/24	6:50 p	1.5	1.5	1.4	43	-9.7	0.0	---	0.00	0.0	---	1.5	0.9	0.9	---	1007.0	0.00	0.0	---	---	---	0.117	0.000	21.1	33	4.2	19.3	6.65	1.1833	0.00	207	6	100.0	10
01/16/24	7:00 p	1.6	1.6	1.4	43	-9.7	0.0	---	0.00	0.0	---	1.6	1.0	1.0	---	1006.7	0.00	0.0	---	---	---	0.117	0.000	20.9	33	4.0	19.1	6.66	1.1837	0.00	209	6	100.0	10
01/16/24	7:10 p	1.7	1.7	1.6	44	-9.3	0.0	---	0.00	0.0	---	1.7	1.1	1.1	---	1006.6	0.00	0.0	---	---	---	0.116	0.000	20.7	34	4.2	18.9	6.85	1.1843	0.00	207	6	100.0	10
01/16/24	7:20 p	1.7	1.8	1.7	44	-9.3	0.0	---	0.00	0.0	---	1.7	1.2	1.2	---	1006.4	0.00	0.0	---	---	---	0.115	0.000	20.6	34	4.2	18.9	6.85	1.1844	0.00	209	6	100.0	10
01/16/24	7:30 p	1.7	1.8	1.7	45	-9.0	0.0	---	0.00	0.0	---	1.7	1.2	1.2	---	1006.4	0.00	0.0	---	---	---	0.115	0.000	20.9	34	4.5	19.2	6.85	1.1828	0.00	208	6	100.0	10
01/16/24	7:40 p	1.8	1.8	1.7	44	-9.2	0.0	---	0.00	0.0	---	1.8	1.2	1.2	---	1006.3	0.00	0.0	---	---	---	0.115	0.000	21.3	34	4.8	19.7	6.84	1.1809	0.00	205	6	100.0	10
01/16/24	7:50 p	1.8	1.8	1.7	43	-9.5	0.0	SSE	0.00	1.8	S	1.8	1.2	1.2	---	1006.0	0.00	0.0	---	---	---	0.115	0.000	21.5	34	5.0	19.9	6.84	1.1797	0.00	207	6	100.0	10
01/16/24	8:00 p	1.8	1.9	1.7	44	-9.2	0.4	SSW	0.27	2.7	S	1.8	1.3	1.3	---	1006.1	0.00	0.0	---	---	---	0.115	0.000	21.6	34	5.1	20.1	6.83	1.1794	0.00	208	6	100.0	10
01/16/24	8:10 p	1.9	1.9	1.8	49	-7.7	0.4	SE	0.27	2.7	SSE	1.9	1.3	1.3	---	1006.0	0.00	0.0	---	---	---	0.114	0.000	21.7	34	5.1	20.2	6.83	1.1789	0.00	208	6	100.0	10
01/16/24	8:20 p	1.7	1.8	1.5	56	-6.2	0.4	S	0.27	1.8	SSE	1.7	1.2	1.2	---	1005.9	0.00	0.0	---	---	---	0.116	0.000	21.6	34	5.1	20.1	6.83	1.1791	0.00	208	6	100.0	10
01/16/24	8:30 p	1.4	1.5	1.3	56	-6.4	0.9	S	0.54	2.2	SSE	0.9	0.9	0.5	---	1005.8	0.00	0.0	---	---	---	0.118	0.000	21.5	34	5.0	19.9	6.84	1.1794	0.00	207	6	100.0	10
01/16/24	8:40 p	1.2	1.3	1.1	60	-5.7	0.9	SSE	0.54	3.1	SSE	0.8	0.8	0.4	---	1005.6	0.00	0.0	---	---	---	0.119	0.000	21.3	34	4.8	19.7	6.84	1.1800	0.00	207	6	100.0	10
01/16/24	8:50 p	0.9	1.1	0.7	64	-5.2	1.3	SSE	0.80	3.1	SSE	-0.5	0.6	-0.8	---	1005.5	0.00	0.0	---	---	---	0.121	0.000	21.1	34	4.6	19.4	6.85	1.1809	0.00	208	6	100.0	10
01/16/24	9:00 p	0.5	0.7	0.4	67	-4.9	0.9	SSE	0.54	1.8	SSE	0.0	0.2	-0.3	---	1005.3	0.00	0.0	---	---	---	0.124	0.000	20.9	34	4.4	19.2	6.85	1.1817	0.00	207	6	100.0	10
01/16/24	9:10 p	0.3	0.4	0.2	68	-4.9	0.4	E	0.27	0.9	SE	0.3	0.1	0.1	---	1005.1	0.25	0.0	---	---	---	0.125	0.000	20.8	34	4.3	19.1	6.85	1.1820	0.00	207	6	100.0	10
01/16/24	9:20 p	0.2	0.3	0.2	70	-4.6	0.9	E	0.54	1.8	E	-0.3	-0.1	-0.6	---	1004.7	0.00	0.0	---	---	---	0.126	0.000	20.8	35	4.8	19.2	7.05	1.1810	0.00	208	6	100.0	10
01/16/24	9:30 p	0.2	0.2	0.1	71	-4.5	0.4	E	0.27	1.3	E	0.2	-0.1	-0.1	---	1004.7	0.00	0.0	---	---	---	0.126	0.000	21.2	35	5.1	19.5	7.05	1.1794	0.00	207	6	100.0	10
01/16/24	9:40 p	0.1	0.1	0.0	72	-4.4	0.0	NE	0.00	1.3	E	0.1	-0.2	-0.2	---	1004.6	0.25	0.0	---	---	---	0.127	0.000	21.4	34	4.9	19.8	6.84	1.1784	0.00	206	6	100.0	10
01/16/24	9:50 p	0.0	0.1	-0.1	72	-4.4	0.0	NNE	0.00	0.9	NNE	0.0	-0.3	-0.3	---	1004.5	0.00	0.0	---	---	---	0.127	0.000	21.6	34	5.0	20.0	6.83	1.1777	0.00	207	6	100.0	10
01/16/24	10:00 p	-0.2	-0.1	-0.2	72	-4.6	0.0	N	0.00	0.9	N	-0.2	-0.4	-0.4	---	1004.5	0.00	0.0	---	---	---	0.128	0.000	21.6	34	5.0	20.0	6.83	1.1777	0.00	204	6	100.0	10
01/16/24	10:10 p	-0.3	-0.2	-0.4	71	-5.0	0.0	---	0.00	0.0	---	-0.3	-0.6	-0.6	---	1004.5	0.00	0.0	---	---	---	0.130	0.000	21.6	34	5.0	20.0	6.83	1.1777	0.00	206	6	100.0	10
01/16/24	10:20 p	-0.4	-0.4	-0.5	72	-4.9	0.0	---	0.00	0.0	---	-0.4	-0.7	-0.7	---	1004.4	0.25	0.0	---	---	---	0.130	0.000	21.4	34	4.9	19.8	6.84	1.1781	0.00	205	6	100.0	10
01/16/24	10:30 p	-0.6	-0.5	-0.6	74	-4.6	0.0	---	0.00	0.0	---	-0.6	-0.8	-0.8	---	1004.1	0.00	0.0	---	---	---	0.131	0.000	21.3	34	4.8	19.6	6.84	1.1785	0.00	204	6	100.0	10
01/16/24	10:40 p	-0.6	-0.6	-0.6	75	-4.4	0.0	---	0.00	0.0	---	-0.6	-0.8	-0.8	---	1004.1	0.00	0.0	---	---	---	0.131	0.000	21.1	34	4.6	19.4	6.85	1.1792	0.00	206	6	100.0	10
01/16/24	10:50 p	-0.6	-0.6	-0.6	76	-4.3	0.0	---	0.00	0.0	---	-0.6	-0.8	-0.8	---	1004.0	0.25	0.0	---	---	---	0.132	0.000	20.9	34	4.4	19.2	6.85	1.1801	0.00	208	6	100.0	10
